"Group","Gender","Age","Wind.Direction","Height","Distance","Angle","Offset","Score.1","Score.2"
"P","M",58,"W",49.5096711087972,69.6033333527818,22.4404491856694,66,60,46
"E","F",82,"N",29.3878396116197,81.0353668146798,28.2580567523837,50,45,94
"E","F",19,"E",40.4025498917326,88.1432979265822,33.246956076473,58,65,41
"P","F",81,"N",37.8752442477271,25.9215532188906,7.81708812341094,21,52,8
"N","F",57,"W",40.7119021750987,82.0232877060421,61.141073256731,72,59,47
"E","F",51,"W",63.3024830557406,89.1162983064109,34.1062387637794,61,52,49
"P","F",80,"S",61.4871491417289,58.727209058069,71.9528443552554,26,51,24
"E","F",60,"S",35.65192766767,44.3462700274327,13.1554620154202,51,62,6
"E","M",104,"S",31.5368340071291,57.9156617790615,17.7477200143039,40,31,4
"E","M",55,"N",64.4036539588124,66.1195844974134,69.0542784146965,58,21,19
"V","F",28,"N",50.0501466272399,88.6997085388313,56.2696862965822,34,81,78
"E","M",72,"W",54.6403784854338,23.7005752468787,82.775501254946,37,39,39
"P","F",95,"W",54.5677291275933,94.0635954429968,40.5583684146404,25,23,27
"E","M",71,"E",38.0514462525025,89.8495407457754,34.8015106469393,41,73,59
"N","M",60,"N",29.5411445200443,94.9779032234415,46.2008062005043,62,45,20
"E","F",59,"S",35.3716947697103,90.1507577406692,54.8987294733524,50,70,58
"V","M",41,"E",158.8906959421,91.5244350088529,36.6028993204236,37,73,49
"P","F",41,"N",62.351663697511,56.5393525123787,72.7527106739581,16,67,51
"P","F",83,"S",42.0130008561537,26.0697515960136,82.1430339105427,23,39,31
"V","F",57,"W",37.7290569078177,89.4341903227901,34.4020665436983,36,64,47
"P","M",79,"E",30.0639141984284,92.5874200361155,37.9820516332984,64,68,61
"P","M",60,"N",68,58.0003057183237,72.2212028689682,50,47,21
"V","M",85,"W",55.9043606827036,41.0023636302819,12.1221544593573,30,81,33
"E","M",78,"S",43.6109493654221,45.3385991673658,13.4686185419559,45,62,77
"E","F",50,"E",55.0296543026343,91.3665895112545,53.5830186866224,59,36,52
"E","F",68,"W",53.2032475173473,47.768768933345,14.2489899136126,64,27,41
"P","F",95,"S",32.3549247384071,67.2851256489345,21.4352490566671,26,64,100
"V","M",25,"W",50.533713163808,34.5848046449688,10.2249528095126,61,67,63
"E","F",73,"S",37.5023971954361,93.4860347798678,50.5927903950214,56,25,100
"E","F",59,"N",40.3057179218158,91.6378105898677,53.2609798572958,59,18,10
"V","M",80,"W",49.4133393960074,70.5166384196246,67.1510097198188,57,78,35
"V","F",107,"E",39.278030895628,63.8245258966063,20.009812284261,33,80,71
"P","M",109,"E",34.4243465838954,93.62655388156,50.3356276452541,29,36,71
"E","M",28,"N",29.4504707846791,94.0970059994196,40.6342377513647,45,63,4
"E","F",30,"S",46.9883297672495,34.3926803717299,10.1697488874197,59,67,55
"V","F",42,"S",53.7423771452159,67.3433560648582,68.5400271601975,38,83,17
"P","F",46,"E",33.4740337608382,92.5617508789255,52.0544299855828,16,73,50
"V","F",80,"S",60.4286655113101,92.6927409951789,51.8662347830832,43,80,57
"V","M",56,"S",56.3406592616811,92.50625159504,37.8673309274018,67,75,77
"V","F",87,"N",57.0517815612257,93.0474944935484,38.6714843660593,36,90,93
"P","F",37,"E",31.9051874959841,89.8827058978725,55.1659176684916,17,29,47
"N","M",47,"N",57.4947416493669,32.5027487020793,9.63129878044128,69,33,69
"P","M",80,"N",81,91.4785444859671,36.5484255738556,39,56,25
"N","F",25,"W",59.4003366995603,64.4492642243517,69.7389311715961,74,47,63
"V","F",38,"S",45.9621618101373,58.1529661801115,17.8349364735186,40,80,74
"P","F",52,"S",29.1348770763725,62.352667544982,70.5723805911839,28,32,11
"P","M",73,"E",64.3465385558084,93.990384365636,40.3964890912175,58,73,59
"P","M",93,"W",35.036288773641,44.7084054382008,13.2693855836987,41,23,29
"P","M",80,"W",49.1940966621041,93.6525868709084,50.2866116352379,52,73,35
"V","M",56,"S",59.705194237642,52.1383234753945,74.2956230603158,54,77,24
"E","M",45,"N",63.240938378498,92.0295614528431,37.2276920452714,61,47,18
"E","M",21,"E",54.112492040731,24.9539014993873,7.55775153636932,53,69,42
"P","M",104,"N",62,57.594393290276,72.3699129372835,41,43,63
"V","M",90,"E",64.7397691225633,35.959328118022,79.3775135464966,68,63,65
"V","F",27,"S",62.7535754265264,94.2290601926026,40.9479886293411,35,62,24
"N","F",105,"W",44.6675721211359,18.5466427849391,84.1160727106035,70,41,23
"V","M",57,"E",49.0449584564194,58.3295340481992,72.0999874360859,59,75,54
"P","F",91,"E",41.9762618597597,85.695660982175,58.6779669672251,20,42,65
"V","F",79,"S",63.5683279559016,90.1093400972846,54.9404827877879,39,88,92
"E","M",86,"W",46.3936653621495,88.4379531369211,56.499605961144,60,46,32
"E","F",39,"S",64.6334025198594,64.7595524400789,69.6131865307689,52,52,2
"N","M",48,"E",43.6914159208536,94.6823479404177,42.2883508354425,68,20,51
"V","M",52,"W",32.1908109383658,83.542653591503,29.8294058069587,63,81,49
"V","M",48,"E",53.2847124747932,44.0602797412339,13.0657800287008,30,69,51
"P","F",76,"E",59.2114267488942,44.5044263470409,76.7948340624571,22,49,60
"P","F",69,"S",55.2231948440894,94.3412213395449,41.2349537573755,24,55,40
"P","M",91,"E",44.2504551336169,35.0195650073169,79.649800863117,68,58,65
"V","M",44,"W",39.1665267478675,53.0417515047321,73.9855993539095,65,72,53
"P","M",47,"E",62.7517016353086,34.8694891957393,79.6930859982967,44,44,51
"P","M",27,"W",46.7048322772607,19.7640805069649,6.1964126676321,33,24,61
"V","F",65,"W",50.1929652132094,19.3864019055844,83.9007964171469,44,85,43
"V","F",96,"S",53.8310793396086,63.4201626961,70.1514760218561,44,84,40
"E","M",87,"E",31.8238553749397,68.4265419500968,68.075293302536,36,23,64
"P","F",22,"E",35.1796676730737,38.3003098260887,11.3103309087455,18,44,42
"N","F",100,"S",50.9170086942613,94.376562257691,41.3300197757781,72,68,4
"E","F",108,"N",46.355280302465,25.7646455644791,82.2250868193805,49,33,85
"P","F",50,"N",61.6471979031339,21.1429561250457,83.4465977363288,25,70,80
"V","F",78,"E",45.9137033624575,91.8506105548946,37.0007632300258,43,64,61
"V","F",70,"E",37.282471369952,58.2811928560828,17.8821803443134,42,72,58
"N","F",34,"E",36.0981655074283,30.1624981595899,81.0242978669703,75,65,46
"N","M",102,"E",61.3025013972074,29.7953735577647,81.1260643973947,57,35,69
"N","M",42,"W",47.7009892743081,19.0751666384922,83.9807217381895,38,44,54
"V","M",82,"S",43.6749962251633,92.7843559249161,51.7314843460917,70,78,80
"P","M",96,"N",79,88.7086369564184,33.7382389977574,67,65,28
"E","F",71,"N",47.5918026641011,54.4943907398877,16.5199686586857,65,54,72
"V","F",92,"S",53.9191453391686,92.0064292428493,37.1979864686728,37,86,10
"N","F",83,"E",42.3624318800867,87.7834657756766,32.944682314992,73,34,63
"N","F",71,"S",38.4136998448521,78.2403369036442,63.3355736732483,72,40,68
"P","F",63,"E",51.983616056852,79.6904244939348,62.526879645884,17,31,56
"P","F",85,"N",54.8325586859137,91.4269636349509,36.4876133017242,26,57,93
"P","M",41,"E",63.944487972185,66.3687924857067,21.0495480149984,41,41,49
"E","M",62,"N",61.6817450989038,27.8764181048009,81.6533987224102,64,53,93
"P","M",73,"S",35,82.33622673405,29.0539827756584,31,35,18
"N","M",75,"S",52.4092315565795,15.9273651907384,5.21994600072503,62,45,23
"E","M",20,"N",45.1207877611741,72.3239927205094,23.6805219203234,36,56,16
"N","F",22,"S",64.0888137165457,94.1179906106786,49.3174283765256,71,57,21
"N","F",32,"W",55.3188406154513,34.6249006101008,79.7635151818395,74,36,59
"E","F",26,"N",47.3901101853698,92.6604539025646,51.9130978547037,48,31,12
"E","F",42,"S",57.1095513813198,88.3571169017311,33.4303127974272,54,44,89
"P","F",82,"N",57.983296809718,71.4808098897554,66.7113749496639,17,64,98
"V","F",76,"N",39.2677283631638,18.6620987683304,84.0865453146398,37,70,30
"E","F",71,"S",34.683032986708,93.6963581077083,50.2031565271318,54,20,48
"V","F",85,"N",59.720546271652,69.7194107177624,67.5080382451415,37,72,91
"N","M",72,"N",47.9238594695926,68.8944692627857,67.871611546725,39,32,16
"N","F",67,"N",56.1409426992759,68.4405455371083,21.9307761453092,73,28,19
"P","F",75,"E",40.731719517149,38.1324981322079,78.739443346858,18,60,60
"P","F",23,"W",60.8919131159782,59.9109921711917,18.4899989329278,22,41,63
"V","F",50,"W",58.7503586988896,84.9409840401476,30.7809874042869,36,69,50
"N","F",32,"N",57.5092367343605,88.8408424519612,56.1437494121492,74,62,77
"V","F",68,"W",38.7318850699812,93.9100136691862,40.2250940725207,44,87,41
"V","F",81,"E",60.5107644423842,83.4508733436241,60.2309728227556,42,85,62
"V","M",29,"E",61.6482896376401,94.9858472488634,43.8672798126936,31,84,45
"N","F",75,"W",57.4706470472738,40.7103269302232,77.9665506444871,70,60,37
"N","M",20,"E",59.8168838098645,93.5048600039157,39.4409713149071,60,22,42
"P","F",101,"S",49.3902451824397,32.2790915379225,9.56811930984259,22,29,31
"V","F",81,"W",48.6783621329814,53.2423753132709,16.083698477596,37,88,35
"E","F",43,"E",40.6994768250734,93.4123519619832,39.2769797518849,62,25,49
"N","M",76,"W",45.1861477047205,81.5117855611598,28.545083142817,60,56,37
"V","M",98,"W",48.2443351503462,56.8631706420356,72.6357845403254,39,64,26
"N","M",36,"W",54.5623685568571,59.4572747824054,71.6806016489863,69,45,57
"E","M",32,"S",40.2930150469765,86.6551236589774,57.9575278051198,49,40,11
"E","F",81,"E",58.7538287229836,36.2971883340327,79.2790932394564,48,54,62
"V","M",26,"S",42.4248436819762,92.190365710194,52.5625845976174,55,77,54
"E","M",88,"N",39.8167461976409,55.4747296924571,16.8662941269577,36,54,12
"V","M",29,"W",29.847649294883,79.4033819696424,62.6898943074048,34,76,61
"N","F",88,"S",58.7331257909536,49.5554828373931,75.1643886603415,77,37,13
"V","F",32,"N",64.3261095695198,37.9363064593292,11.2024576216936,39,74,31
"E","M",62,"S",53.1115285335109,89.6246066836799,55.4167109169066,44,34,60
"P","F",71,"W",35.6021136399359,93.4681918474418,39.3753966316581,21,65,39
"V","M",75,"S",160.010123246117,76.3993441492706,25.6864525005221,44,83,85
"P","F",20,"S",56.5108524141833,62.5992643761497,70.4757671616971,19,43,12
"P","F",94,"E",31.5420893682167,74.5924876631137,24.7725373134017,17,50,66
"P","M",87,"E",49.0145624820143,55.9168823265986,17.0238967426121,40,56,64
"P","M",46,"S",28,86.8185458416107,57.830786537379,56,27,63
"V","M",89,"W",34.7008526613936,61.3875813696359,70.9470301307738,67,89,31
"N","M",81,"S",37.2578198993579,85.5954092556588,31.248934045434,31,69,24
"P","M",98,"S",29,90.1012206395357,35.0513524934649,46,62,98
"N","F",109,"E",57.9428590638563,75.3710679841948,25.1611834950745,69,59,71
"V","F",50,"W",31.3814005395398,92.3952586453047,52.2866197302938,36,68,50
"P","M",82,"N",69,74.8617756026289,24.9061081930995,52,61,3
"E","M",98,"W",55.7043733512983,90.0395001830636,34.9895056895912,47,20,26
"E","M",42,"S",60.9146327339113,86.041692345644,58.4225985966623,32,46,53
"V","M",41,"N",44.5209697932005,27.8951645683246,8.35171615704894,29,74,38
"V","M",23,"E",54.8832595106214,46.9396659852048,13.9805435203016,64,81,43
"N","F",59,"E",55.0943194786087,94.8728848755478,46.8821005523205,76,41,55
"N","M",50,"N",62.25683138147,48.1679545714956,75.6209227256477,34,70,55
"N","F",96,"E",35.1613912517205,30.9203406847175,80.8133101835847,73,36,67
"P","M",48,"N",63,89.847051342216,55.2009300142527,68,71,25
"N","F",65,"S",54.0854769572616,95.0010708433127,44.0107663907111,70,40,0
"V","M",48,"S",33.3672458333895,92.354764827173,52.3419822566211,39,78,10
"E","M",22,"S",45.4599629398435,93.8262093781291,40.0526964478195,51,48,58
"P","F",74,"E",36.6151095870882,41.2526942999448,12.198382448405,17,60,60
"E","F",22,"W",41.4766307603568,94.6329468141785,47.8880899772048,51,60,64
"P","M",29,"N",62,94.6661544519983,42.2292760945857,66,24,41
"E","F",83,"W",158.484424395952,93.008623515052,51.3896423764527,60,70,33
"N","F",96,"E",44.5076561626047,43.6025788883635,77.0772259123623,70,45,67
"N","F",74,"E",48.1961195347831,23.3051449295702,82.8800356574357,73,49,60
"E","M",50,"W",34.2331357421353,93.9647581754621,49.658844973892,62,22,50
"N","F",83,"N",44.8383901193738,95.0454818143693,44.6993944235146,76,60,8
"V","M",39,"S",39.0107786906883,25.8815642569344,7.80633501708508,63,83,28
"V","M",103,"S",64.2249213820323,89.9228406360401,34.8736389912665,45,76,59
"N","M",49,"E",38.9133011382073,31.9768221144803,80.5170882493258,38,36,51
"E","M",79,"N",36.9461127538234,87.979994903505,33.108822517097,59,45,65
"P","F",63,"S",63.2831514617428,48.790845595877,14.5831775479019,17,26,78
"P","M",97,"E",32.1987145366147,41.0231409571011,77.8715253807604,68,25,67
"P","F",20,"N",48.7011985275894,45.882433250933,76.3584332354367,19,49,40
"P","F",63,"S",35.5014178892598,92.4569764838911,52.2014214098454,18,48,74
"E","F",39,"E",43.5376029852778,78.4025616707689,26.7531162500381,53,67,48
"E","M",106,"W",44.9264017622918,94.7300965793487,42.4705596640706,64,40,22
"N","M",27,"W",31.5762656982988,91.5721563489344,36.6599236801267,62,59,61
"V","M",39,"W",47.0503240833059,86.7691515140016,32.1307743154466,56,87,55
"P","F",89,"N",46.7303278977051,92.2928039387828,37.5741046853364,26,42,2
"E","F",53,"E",47.6629751725122,55.0305341643771,16.7088473774493,51,63,53
"N","M",82,"W",54.5609185546637,93.4376507223574,39.3213570676744,63,50,34
"N","F",70,"S",41.0293434141204,71.5755504183669,23.3323053456843,73,44,14
"P","F",67,"W",34.9349304921925,18.8677449862139,5.96610318869352,25,69,41
"E","M",37,"S",33.9759987257421,82.1786284786579,28.9554548077285,35,28,20
"V","M",24,"W",57.7264770651236,88.0610489517195,56.8228178098798,58,87,63
"N","M",57,"W",44.2408021399751,85.2028066800226,30.9663309715688,60,63,47
"P","M",38,"S",159.578818849055,93.197329803931,38.9128492772579,54,36,93
"E","M",92,"E",43.4968475904316,70.0894342609014,67.3430372774601,53,36,66
"P","M",36,"E",61.8341030869633,78.6373189364046,63.1177708692849,60,72,47
"V","F",59,"N",36.2756448891014,91.9645168602368,37.1444501914084,33,84,20
"N","F",44,"N",44.7948974212632,91.7117208460359,36.8289790675044,74,63,29
"E","F",47,"S",41.8906074762344,88.8137911198745,33.8320020772517,54,17,49
"E","M",33,"N",59.7286482779309,37.7640070172982,11.1515161395073,54,36,56
"V","M",87,"S",33.6637435881421,50.8401362102495,74.7354548610747,30,83,76
"V","M",22,"N",30.4226739453152,80.3111136438032,62.1690922044218,69,82,90
"V","M",24,"N",45.5643396954983,68.3311382169566,68.1166008673608,29,64,49
"N","M",33,"E",36.9309353902936,87.0626023621288,57.6391436718404,45,47,46
"E","M",69,"S",45.7962269075215,38.7739774307911,11.4512228034437,50,28,87
"P","M",38,"S",37,49.4775688589765,75.1902073994279,55,53,13
"P","F",58,"N",57.4258536035195,93.9657958325816,40.3433828428388,15,42,95
"P","F",67,"E",59.2046143654734,93.3903228731093,39.2386162653565,24,43,57
"V","M",99,"S",46.1124314889312,79.7874993453307,27.5285944156349,34,69,77
"V","M",65,"N",58.0853329943493,28.5460616451247,8.52975504472852,70,79,99
"E","F",49,"S",38.0790988216177,94.7581792147204,42.584132514894,52,24,11
"E","F",31,"N",55.2598872454837,31.6754196537778,80.6018483638763,66,31,49
"V","M",32,"W",47.0850034113973,29.078911801987,81.3238456659019,49,75,59
"V","M",38,"S",38.3842187467963,41.9872293388331,12.4230846576393,70,78,64
"P","F",104,"E",53.8748741969466,94.2193937224891,49.0757975354791,18,69,70
"V","F",44,"N",154.869216262829,73.1931871455341,24.0921962633729,43,77,69
"P","F",101,"S",38.961842013523,74.9476134681402,65.0511279143393,19,72,70
"V","M",83,"S",39.5331925489008,37.4504309708848,78.9409985207021,35,88,44
"P","M",81,"S",23,93.9563276436446,40.323094278574,54,57,78
"P","F",53,"W",37.2428156221285,91.3707645304807,36.4218469709158,24,32,49
"N","M",57,"N",54.0391176901758,38.0010036975274,11.2216056324542,37,36,6
"N","F",62,"N",61.4717786842957,49.5790361427372,14.8434206657112,76,38,42
"V","F",97,"W",49.8263034019619,62.1572289581729,19.3513076193631,38,79,27
"P","M",68,"N",72,39.7636422187884,78.2524759322405,35,62,38
"N","M",31,"E",53.4565832484514,41.4181421111836,77.751139793545,37,22,45
"V","M",36,"W",35.8231527917087,40.2297996175689,78.1119919009507,60,61,57
"V","F",72,"E",33.4905756898224,60.3226185148797,71.3542715646327,38,65,59
"N","F",33,"S",55.2666986398399,46.5765687639035,76.1362911202013,70,66,31
"V","M",27,"N",29.9473885362968,91.0554843208629,53.9381381496787,61,67,96
"N","F",81,"S",60.433106712997,16.7546893244378,84.5715328678489,75,60,79
"V","F",75,"E",36.7580720903352,45.4228231208975,13.4953410178423,43,82,60
"N","M",106,"E",57.2303768927231,91.5347673382607,36.6152129881084,45,34,70
"E","F",93,"W",61.8248295085505,74.5547522481958,24.7538903728127,58,37,29
"N","M",107,"E",53.8285179641098,82.9108861178821,60.5814722552896,63,55,71
"P","M",59,"S",33,60.5982359631625,71.2494815327227,31,59,34
"E","M",27,"E",46.2503737183288,85.9960689220921,58.456545677036,54,24,44
"N","F",57,"S",30.661100005731,32.6259821805707,80.3338415175676,72,45,98
"P","M",90,"E",64.1540121408179,50.6591927321441,15.2037561871111,67,53,65
"P","M",100,"N",73,82.0876826075347,28.8988712243736,33,39,0
"E","M",41,"S",53.3549714898691,24.6188753459987,82.5316199101508,36,53,25
"E","M",92,"S",62.0182030741125,45.5085213746682,13.5225545428693,32,59,10
"P","F",95,"N",54.4681276343763,82.2075243822216,28.9734747260809,25,32,17
"E","M",65,"W",37.6259376723319,57.3561743998372,17.5431882403791,34,29,43
"N","F",21,"W",40.5869939392433,77.4730155838959,26.2506083212793,69,42,65
"V","M",86,"E",61.7809499939904,94.5681028230631,41.8954962491989,65,90,64
"V","M",58,"E",33.5590007863939,76.8071358250662,25.8987622521818,28,62,54
"P","M",100,"W",32.1222471464425,83.2006472573189,60.3943838737905,30,32,25
"P","M",70,"S",23,94.7059836574126,47.6230377145112,53,67,75
"N","M",40,"W",55.7761713089421,35.8619964213626,10.5941854976118,43,55,55
"E","F",89,"S",61.0140136238188,39.9135863276614,78.2073527015746,63,41,100
"E","M",59,"S",37.7848743060604,52.3176663732963,15.7656593620777,42,47,19
"V","F",34,"E",30.4845101702958,86.2126148866079,31.7053506150842,33,74,46
"V","F",71,"W",41.0317582404241,89.2155363044201,55.8022809587419,36,61,39
"E","F",20,"N",39.5653720330447,54.5544820919058,73.4589240513742,56,22,41
"V","F",48,"S",52.084301606752,21.2212908181738,83.4262173995376,37,70,3
"N","F",56,"N",34.9333728747442,85.4234805065691,31.1244679428637,69,46,6
"V","F",43,"W",61.7843367019668,65.3937013952207,20.6458222866058,44,64,53
"N","M",31,"N",53.9551594685763,86.840371712185,32.1862353011966,33,67,89
"P","M",97,"N",80,92.6733233871734,38.1055433675647,67,39,36
"E","M",25,"S",55.7911240542307,40.6814241209664,12.0246832072735,40,58,22
"N","M",36,"E",51.1462609376758,80.5489033627293,62.0300303213298,68,28,47
"E","M",67,"N",30.5784655800089,75.157357064492,25.0537507608533,42,29,61
"P","M",106,"N",73,91.0153100165299,53.9829727634788,44,42,9
"N","F",61,"W",46.5251617571339,69.0591490251688,67.7994960360229,75,20,45
"N","F",28,"W",34.9143415037543,66.8375213757263,68.7539380416274,73,21,61
"E","F",102,"S",59.1352698244154,30.3482600635164,9.02730481699109,53,19,87
"V","M",67,"N",59.7169764274731,90.2921635269908,35.2451689168811,59,60,12
"N","F",37,"E",60.3347968794405,91.8771738860977,52.9659602232277,77,60,47
"N","M",38,"E",51.0300598144531,79.9182479718147,62.3964088410139,51,32,48
